	protein	disease	value
144911	133	457	1
144912	133	458	1
144913	133	460	1
144914	133	462	1
144915	133	463	1
144916	133	464	1
144917	133	465	1
144918	133	466	1
144919	133	468	1
144920	133	470	1
144921	133	471	1
144922	133	472	1
144923	133	473	1
144924	133	474	1
144925	133	475	1
144926	133	476	1
144927	133	477	1
144928	133	478	1
144929	133	479	1
144930	133	480	1
144931	133	481	1
144932	133	482	1
144933	133	483	1
144934	133	484	1
144935	133	485	1
144936	133	486	1
144937	133	487	1
144938	133	488	1
144939	133	489	1
144940	133	490	1
144941	133	491	1
144942	133	492	1
144943	133	493	1
144944	133	494	1
144945	133	495	1
144946	133	496	1
144947	133	497	1
144948	133	499	1
144949	133	500	1
144950	133	501	1
144951	133	502	1
144952	133	503	1
144953	133	504	1
144954	133	505	1
144955	133	506	1
144956	133	507	1
144957	133	508	1
144958	133	509	1
144959	133	510	1
144960	133	512	1
144961	133	514	1
144962	133	515	1
144963	133	518	1
144964	133	520	1
144965	133	521	1
144966	133	522	1
144967	133	523	1
144968	133	524	1
144969	133	525	1
144970	133	526	1
144971	133	527	1
144972	133	530	1
144973	133	531	1
144974	133	532	1
144975	133	538	1
144976	133	539	1
144977	133	540	1
144978	133	541	1
144979	133	543	1
144980	133	545	1
144981	133	546	1
144982	133	547	1
144983	133	548	1
144984	133	549	1
144985	133	553	1
144986	133	554	1
144987	133	555	1
144988	133	556	1
144989	133	557	1
144990	133	558	1
144991	133	559	1
144992	133	560	1
144993	133	561	1
144994	133	562	1
144995	133	565	1
144996	133	566	1
144997	133	567	1
144998	133	570	1
144999	133	571	1
145000	133	572	1
145001	133	573	1
145002	133	574	1
145003	133	575	1
145004	133	576	1
145005	133	578	1
145006	133	580	1
145007	133	582	1
145008	133	583	1
145009	133	584	1
145010	133	585	1
145011	133	586	1
145012	133	587	1
145013	133	588	1
145014	133	589	1
145015	133	591	1
145016	133	592	1
145017	133	593	1
145018	133	594	1
145019	133	595	1
145020	133	596	1
145021	133	598	1
145022	133	599	1
145023	133	603	1
145024	133	607	1
145025	133	608	1
145026	133	612	1
145027	133	613	1
145028	133	614	1
145029	133	615	1
145030	133	617	1
145031	133	621	1
145032	133	623	1
145033	133	626	1
145034	133	627	1
145035	133	628	1
145036	133	629	1
145037	133	630	1
145038	133	631	1
145039	133	633	1
145040	133	634	1
145041	133	635	1
145042	133	637	1
145043	133	639	1
145044	133	641	1
145045	133	642	1
145046	133	643	1
145047	133	645	1
145048	133	647	1
145049	133	648	1
145050	133	649	1
145051	133	652	1
145052	133	654	1
145053	133	656	1
145054	133	659	1
145055	133	660	1
145056	133	661	1
145057	133	663	1
145058	133	664	1
145059	133	668	1
145060	133	669	1
145061	133	671	1
145062	133	672	1
145063	133	674	1
145064	133	675	1
145065	133	676	1
145066	133	677	1
145067	133	680	1
145068	133	681	1
145069	133	683	1
145070	133	684	1
145071	133	685	1
145072	133	686	1
145073	133	687	1
145074	133	688	1
145075	133	689	1
145076	133	690	1
145077	133	691	1
145078	133	696	1
145079	133	699	1
145080	133	701	1
145081	133	702	1
145082	133	703	1
145083	133	705	1
145084	133	706	1
145085	133	708	1
145086	133	711	1
145087	133	714	1
145088	133	718	1
145089	133	721	1
145090	133	722	1
145091	133	725	1
145092	133	726	1
145093	133	727	1
145094	133	731	1
145095	133	737	1
145096	133	739	1
145097	133	741	1
145098	133	742	1
145099	133	743	1
145100	133	744	1
145101	133	745	1
145102	133	746	1
145103	133	748	1
145104	133	749	1
145105	133	750	1
145106	133	751	1
145107	133	752	1
145108	133	753	1
145109	133	755	1
145110	133	762	1
145111	133	764	1
145112	133	765	1
145113	133	766	1
145114	133	767	1
145115	133	768	1
145116	133	769	1
145117	133	773	1
145118	133	775	1
145119	133	777	1
145120	133	778	1
145121	133	781	1
145122	133	783	1
145123	133	784	1
145124	133	786	1
145125	133	787	1
145126	133	788	1
145127	133	790	1
145128	133	792	1
145129	133	793	1
145130	133	794	1
145131	133	795	1
145132	133	798	1
145133	133	799	1
145134	133	802	1
145135	133	803	1
145136	133	804	1
145137	133	805	1
145138	133	806	1
145139	133	807	1
145140	133	808	1
145141	133	809	1
145142	133	810	1
145143	133	811	1
145144	133	814	1
145145	133	815	1
145146	133	816	1
145147	133	817	1
145148	133	820	1
145149	133	821	1
145150	133	822	1
145151	133	823	1
145152	133	824	1
145153	133	825	1
145154	133	831	1
145155	133	833	1
145156	133	835	1
145157	133	836	1
145158	133	837	1
145159	133	840	1
145160	133	841	1
145161	133	842	1
145162	133	843	1
145163	133	848	1
145164	133	849	1
145165	133	850	1
145166	133	851	1
145167	133	852	1
145168	133	853	1
145169	133	854	1
145170	133	855	1
145171	133	856	1
145172	133	858	1
145173	133	862	1
145174	133	866	1
145175	133	867	1
145176	133	869	1
145177	133	870	1
145178	133	871	1
145179	133	872	1
145180	133	873	1
145181	133	875	1
145182	133	876	1
145183	133	877	1
145184	133	878	1
145185	133	880	1
145186	133	881	1
145187	133	882	1
145188	133	884	1
145189	133	885	1
145190	133	886	1
145191	133	889	1
145192	133	890	1
145193	133	891	1
145194	133	892	1
145195	133	893	1
145196	133	894	1
145197	133	895	1
145198	133	896	1
145199	133	897	1
145200	133	898	1
145201	133	899	1
145202	133	900	1
145203	133	903	1
145204	133	905	1
145205	133	906	1
145206	133	908	1
145207	133	909	1
145208	133	910	1
145209	133	911	1
145210	133	912	1
145211	133	914	1
145212	133	916	1
145213	133	919	1
145214	133	921	1
145215	133	922	1
145216	133	924	1
145217	133	926	1
145218	133	927	1
145219	133	928	1
145220	133	932	1
145221	133	933	1
145222	133	934	1
145223	133	936	1
145224	133	937	1
145225	133	939	1
145226	133	941	1
145227	133	942	1
145228	133	943	1
145229	133	944	1
145230	133	945	1
145231	133	946	1
145232	133	948	1
145233	133	949	1
145234	133	950	1
145235	133	951	1
145236	133	952	1
145237	133	953	1
145238	133	954	1
145239	133	955	1
145240	133	956	1
145241	133	958	1
145242	133	959	1
145243	133	960	1
145244	133	961	1
145245	133	962	1
145246	133	963	1
145247	133	964	1
145248	133	966	1
145249	133	967	1
145250	133	968	1
145251	133	969	1
145252	133	970	1
145253	133	971	1
145254	133	972	1
145255	133	973	1
145256	133	974	1
145257	133	975	1
145258	133	977	1
145259	133	978	1
145260	133	979	1
145261	133	980	1
145262	133	981	1
145263	133	982	1
145264	133	983	1
145265	133	984	1
145266	133	985	1
145267	133	986	1
145268	133	987	1
145269	133	994	1
145270	133	995	1
145271	133	996	1
145272	133	997	1
145273	133	998	1
145274	133	999	1
145275	133	1000	1
145276	133	1001	1
145277	133	1002	1
145278	133	1003	1
145279	133	1006	1
145280	133	1007	1
145281	133	1008	1
145282	133	1009	1
145283	133	1010	1
145284	133	1011	1
145285	133	1012	1
145286	133	1016	1
145287	133	1017	1
145288	133	1019	1
145289	133	1020	1
145290	133	1021	1
145291	133	1023	1
145292	133	1026	1
145293	133	1029	1
145294	133	1030	1
145295	133	1033	1
145296	133	1035	1
145297	133	1037	1
145298	133	1038	1
145299	133	1039	1
145300	133	1040	1
145301	133	1044	1
145302	133	1048	1
145303	133	1050	1
145304	133	1051	1
145305	133	1053	1
145306	133	1054	1
145307	133	1055	1
145308	133	1056	1
145309	133	1060	1
145310	133	1061	1
145311	133	1062	1
145312	133	1063	1
145313	133	1064	1
145314	133	1065	1
145315	133	1066	1
145316	133	1068	1
145317	133	1069	1
145318	133	1070	1
145319	133	1072	1
145320	133	1075	1
145321	133	1077	1
145322	133	1078	1
145323	133	1079	1
145324	133	1080	1
145325	133	1081	1
145326	133	1084	1
145327	133	1085	1
145328	133	1087	1
145329	133	1088	1
145330	133	1089	1
145331	133	1091	1
145332	133	1092	1
145333	133	1094	1
145334	133	1098	1
145335	133	1099	1
145336	133	1101	1
145337	133	1104	1
145338	133	1106	1
145339	133	1107	1
145340	133	1108	1
145341	133	1109	1
145342	133	1110	1
145343	133	1112	1
145344	133	1114	1
145345	133	1116	1
145346	133	1119	1
145347	133	1120	1
145348	133	1121	1
145349	133	1122	1
145350	133	1125	1
145351	133	1127	1
145352	133	1129	1
145353	133	1131	1
145354	133	1132	1
145355	133	1133	1
145356	133	1134	1
145357	133	1135	1
145358	133	1137	1
145359	133	1138	1
145360	133	1139	1
145361	133	1142	1
145362	133	1143	1
145363	133	1145	1
145364	133	1146	1
145365	133	1148	1
145366	133	1150	1
145367	133	1151	1
145368	133	1153	1
145369	133	1154	1
145370	133	1155	1
145371	133	1156	1
145372	133	1159	1
145373	133	1160	1
145374	133	1162	1
145375	133	1163	1
145376	133	1166	1
145377	133	1167	1
145378	133	1170	1
145379	133	1171	1
145380	133	1172	1
145381	133	1173	1
145382	133	1179	1
145383	133	1180	1
145384	133	1182	1
145385	133	1183	1
145386	133	1184	1
145387	133	1185	1
145388	133	1186	1
145389	133	1192	1
145390	133	1195	1
145391	133	1197	1
145392	133	1198	1
145393	133	1200	1
145394	133	1202	1
145395	133	1204	1
145396	133	1205	1
145397	133	1206	1
145398	133	1209	1
145399	133	1210	1
145400	133	1211	1
145401	133	1214	1
145402	133	1215	1
145403	133	1216	1
145404	133	1217	1
145405	133	1218	1
145406	133	1219	1
145407	133	1220	1
145408	133	1228	1
145409	133	1229	1
145410	133	1230	1
145411	133	1231	1
145412	133	1234	1
145413	133	1235	1
145414	133	1237	1
145415	133	1238	1
145416	133	1239	1
145417	133	1241	1
145418	133	1243	1
145419	133	1244	1
145420	133	1246	1
145421	133	1247	1
145422	133	1248	1
145423	133	1249	1
145424	133	1250	1
145425	133	1252	1
145426	133	1256	1
145427	133	1261	1
145428	133	1263	1
145429	133	1264	1
145430	133	1265	1
145431	133	1266	1
145432	133	1267	1
145433	133	1268	1
145434	133	1269	1
145435	133	1270	1
145436	133	1271	1
145437	133	1272	1
145438	133	1273	1
145439	133	1274	1
145440	133	1275	1
145441	133	1276	1
145442	133	1277	1
145443	133	1278	1
145444	133	1279	1
145445	133	1280	1
145446	133	1281	1
145447	133	1282	1
145448	133	1283	1
145449	133	1284	1
145450	133	1285	1
145451	133	1286	1
145452	133	1287	1
145453	133	1288	1
145454	133	1289	1
145455	133	1290	1
145456	133	1291	1
145457	133	1292	1
145458	133	1294	1
145459	133	1296	1
145460	133	1297	1
145461	133	1299	1
145462	133	1301	1
145463	133	1302	1
145464	133	1303	1
145465	133	1307	1
145466	133	1309	1
145467	133	1310	1
145468	133	1313	1
145469	133	1314	1
145470	133	1315	1
145471	133	1316	1
145472	133	1317	1
145473	133	1319	1
145474	133	1322	1
145475	133	1324	1
145476	133	1325	1
145477	133	1333	1
145478	133	1334	1
145479	133	1335	1
145480	133	1336	1
145481	133	1338	1
145482	133	1339	1
145483	133	1340	1
145484	133	1344	1
145485	133	1345	1
145486	133	1348	1
145487	133	1352	1
145488	133	1353	1
145489	133	1354	1
145490	133	1357	1
145491	133	1362	1
145492	133	1365	1
145493	133	1366	1
145494	133	1367	1
145495	133	1369	1
145496	133	1371	1
145497	133	1373	1
145498	133	1375	1
145499	133	1377	1
145500	133	1378	1
145501	133	1380	1
145502	133	1382	1
145503	133	1384	1
145504	133	1386	1
145505	133	1387	1
145506	133	1388	1
145507	133	1389	1
145508	133	1390	1
145509	133	1391	1
145510	133	1392	1
145511	133	1393	1
145512	133	1398	1
145513	133	1404	1
145514	133	1406	1
145515	133	1407	1
145516	133	1411	1
145517	133	1412	1
145518	133	1415	1
145519	133	1417	1
145520	133	1418	1
145521	133	1419	1
145522	133	1420	1
145523	133	1422	1
145524	133	1424	1
145525	133	1425	1
145526	133	1426	1
145527	133	1428	1
145528	133	1431	1
145529	133	1432	1
145530	133	1433	1
145531	133	1436	1
145532	133	1439	1
145533	133	1440	1
145534	133	1441	1
145535	133	1442	1
145536	133	1443	1
145537	133	1444	1
145538	133	1446	1
145539	133	1448	1
145540	133	1449	1
145541	133	1451	1
145542	133	1454	1
145543	133	1455	1
145544	133	1456	1
145545	133	1460	1
145546	133	1465	1
145547	133	1466	1
145548	133	1467	1
145549	133	1468	1
145550	133	1470	1
145551	133	1475	1
145552	133	1482	1
145553	133	1484	1
145554	133	1485	1
145555	133	1486	1
145556	133	1490	1
145557	133	1491	1
145558	133	1492	1
145559	133	1493	1
145560	133	1496	1
145561	133	1497	1
145562	133	1498	1
145563	133	1501	1
145564	133	1502	1
145565	133	1505	1
145566	133	1506	1
145567	133	1509	1
145568	133	1510	1
145569	133	1511	1
145570	133	1513	1
145571	133	1515	1
145572	133	1516	1
145573	133	1520	1
145574	133	1522	1
145575	133	1524	1
145576	133	1525	1
145577	133	1526	1
145578	133	1528	1
145579	133	1531	1
145580	133	1533	1
145581	133	1534	1
145582	133	1537	1
145583	133	1538	1
145584	133	1539	1
145585	133	1542	1
145586	133	1543	1
145587	133	1544	1
145588	133	1545	1
145589	133	1547	1
145590	133	1548	1
145591	133	1550	1
145592	133	1551	1
145593	133	1553	1
145594	133	1555	1
145595	133	1557	1
145596	133	1559	1
145597	133	1562	1
145598	133	1564	1
145599	133	1566	1
145600	133	1567	1
145601	133	1571	1
145602	133	1572	1
145603	133	1574	1
145604	133	1575	1
145605	133	1577	1
145606	133	1583	1
145607	133	1584	1
145608	133	1589	1
145609	133	1590	1
145610	133	1591	1
145611	133	1595	1
145612	133	1596	1
145613	133	1598	1
145614	133	1599	1
145615	133	1601	1
145616	133	1602	1
145617	133	1603	1
145618	133	1604	1
145619	133	1605	1
145620	133	1606	1
145621	133	1607	1
145622	133	1608	1
145623	133	1609	1
145624	133	1610	1
145625	133	1611	1
145626	133	1621	1
145627	133	1622	1
145628	133	1623	1
145629	133	1624	1
145630	133	1625	1
145631	133	1626	1
145632	133	1628	1
145633	133	1630	1
145634	133	1631	1
145635	133	1632	1
145636	133	1633	1
145637	133	1637	1
145638	133	1638	1
145639	133	1639	1
145640	133	1640	1
145641	133	1642	1
145642	133	1643	1
145643	133	1645	1
145644	133	1646	1
145645	133	1650	1
145646	133	1652	1
145647	133	1653	1
145648	133	1654	1
145649	133	1655	1
145650	133	1656	1
145651	133	1657	1
145652	133	1659	1
145653	133	1660	1
145654	133	1661	1
145655	133	1662	1
145656	133	1663	1
145657	133	1664	1
145658	133	1665	1
145659	133	1666	1
145660	133	1667	1
145661	133	1668	1
145662	133	1669	1
145663	133	1670	1
145664	133	1671	1
145665	133	1673	1
145666	133	1674	1
145667	133	1675	1
145668	133	1676	1
145669	133	1677	1
145670	133	1678	1
145671	133	1679	1
145672	133	1680	1
145673	133	1681	1
145674	133	1682	1
145675	133	1683	1
145676	133	1684	1
145677	133	1685	1
145678	133	1686	1
145679	133	1688	1
145680	133	1689	1
145681	133	1694	1
145682	133	1697	1
145683	133	1702	1
145684	133	1706	1
145685	133	1707	1
145686	133	1715	1
145687	133	1716	1
145688	133	1720	1
145689	133	1724	1
145690	133	1725	1
145691	133	1726	1
145692	133	1729	1
145693	133	1732	1
145694	133	1738	1
145695	133	1741	1
145696	133	1744	1
145697	133	1747	1
145698	133	1748	1
145699	133	1751	1
145700	133	1753	1
145701	133	1762	1
145702	133	1764	1
145703	133	1770	1
145704	133	1775	1
145705	133	1776	1
145706	133	1779	1
145707	133	1786	1
145708	133	1791	1
145709	133	1792	1
145710	133	1795	1
145711	133	1796	1
145712	133	1797	1
145713	133	1817	1
145714	133	1818	1
145715	133	1819	1
145716	133	1820	1
145717	133	1823	1
145718	133	1842	1
145719	133	1843	1
145720	133	1844	1
145721	133	1848	1
145722	133	1851	1
145723	133	1852	1
145724	133	1860	1
145725	133	1861	1
145726	133	1880	1
145727	133	1884	1
145728	133	1896	1
145729	133	1910	1
145730	133	1918	1
145731	133	1922	1
145732	133	1924	1
145733	133	1927	1
145734	133	1952	1
145735	133	1979	1
145736	133	1980	1
145737	133	1990	1
145738	133	1992	1
145739	133	2004	1
145740	133	2005	1
145741	133	2007	1
145742	133	2024	1
145743	133	2033	1
145744	133	2041	1
145745	133	2062	1
145746	133	2077	1
145747	133	2083	1
145748	133	2085	1
145749	133	2090	1
145750	133	2091	1
145751	133	2102	1
145752	133	2106	1
145753	133	2115	1
145754	133	2120	1
145755	133	2129	1
145756	133	2139	1
145757	133	2149	1
145758	133	2150	1
145759	133	2155	1
145760	133	2171	1
145761	133	2186	1
145762	133	2191	1
145763	133	2201	1
145764	133	2202	1
145765	133	2203	1
145766	133	2208	1
145767	133	2213	1
145768	133	2214	1
145769	133	2246	1
145770	133	2265	1
145771	133	2267	1
145772	133	2285	1
145773	133	2290	1
145774	133	2296	1
145775	133	2322	1
145776	133	2324	1
145777	133	2342	1
145778	133	2355	1
145779	133	2371	1
145780	133	2373	1
145781	134	177	1
145782	134	178	1
145783	134	179	1
145784	134	180	1
145785	134	181	1
145786	134	182	1
145787	134	183	1
145788	134	184	1
145789	134	185	1
145790	134	186	1
145791	134	187	1
145792	134	188	1
145793	134	190	1
145794	134	191	1
145795	134	192	1
145796	134	193	1
145797	134	194	1
145798	134	195	1
145799	134	196	1
145800	134	197	1
145801	134	198	1
145802	134	199	1
145803	134	200	1
145804	134	201	1
145805	134	202	1
145806	134	203	1
145807	134	204	1
145808	134	205	1
145809	134	206	1
145810	134	207	1
145811	134	208	1
145812	134	210	1
145813	134	212	1
145814	134	213	1
145815	134	214	1
145816	134	215	1
145817	134	216	1
145818	134	217	1
145819	134	218	1
145820	134	220	1
145821	134	221	1
145822	134	222	1
145823	134	223	1
145824	134	224	1
145825	134	225	1
145826	134	227	1
145827	134	228	1
145828	134	229	1
145829	134	230	1
145830	134	232	1
145831	134	233	1
145832	134	234	1
145833	134	235	1
145834	134	236	1
145835	134	237	1
145836	134	238	1
145837	134	239	1
145838	134	240	1
145839	134	241	1
145840	134	242	1
145841	134	243	1
145842	134	244	1
145843	134	245	1
145844	134	246	1
145845	134	247	1
145846	134	248	1
145847	134	249	1
145848	134	250	1
145849	134	252	1
145850	134	253	1
145851	134	254	1
145852	134	255	1
145853	134	257	1
145854	134	258	1
145855	134	259	1
145856	134	260	1
145857	134	261	1
145858	134	262	1
145859	134	263	1
145860	134	264	1
145861	134	265	1
145862	134	266	1
145863	134	267	1
145864	134	268	1
145865	134	270	1
145866	134	271	1
145867	134	273	1
145868	134	274	1
145869	134	275	1
145870	134	276	1
145871	134	277	1
145872	134	278	1
145873	134	279	1
145874	134	281	1
145875	134	282	1
145876	134	283	1
145877	134	284	1
145878	134	285	1
145879	134	286	1
145880	134	288	1
145881	134	289	1
145882	134	290	1
145883	134	291	1
145884	134	292	1
145885	134	293	1
145886	134	295	1
145887	134	296	1
145888	134	297	1
145889	134	299	1
145890	134	300	1
145891	134	301	1
145892	134	302	1
145893	134	303	1
145894	134	304	1
145895	134	305	1
145896	134	306	1
145897	134	307	1
145898	134	308	1
145899	134	309	1
145900	134	310	1
145901	134	311	1
145902	134	312	1
145903	134	313	1
145904	134	314	1
145905	134	315	1
145906	134	316	1
145907	134	317	1
145908	134	318	1
145909	134	319	1
145910	134	321	1
145911	134	322	1
145912	134	323	1
145913	134	324	1
145914	134	325	1
145915	134	326	1
145916	134	327	1
145917	134	328	1
145918	134	329	1
145919	134	330	1
145920	134	332	1
145921	134	333	1
145922	134	335	1
145923	134	336	1
145924	134	337	1
145925	134	338	1
145926	134	339	1
145927	134	340	1
145928	134	341	1
145929	134	342	1
145930	134	343	1
145931	134	344	1
145932	134	345	1
145933	134	346	1
145934	134	347	1
145935	134	348	1
145936	134	350	1
145937	134	351	1
145938	134	352	1
145939	134	353	1
145940	134	354	1
145941	134	355	1
145942	134	356	1
145943	134	358	1
145944	134	359	1
145945	134	360	1
145946	134	361	1
145947	134	362	1
145948	134	363	1
145949	134	364	1
145950	134	365	1
145951	134	366	1
145952	134	367	1
145953	134	368	1
145954	134	369	1
145955	134	371	1
145956	134	372	1
145957	134	373	1
145958	134	374	1
145959	134	375	1
145960	134	376	1
145961	134	377	1
145962	134	378	1
145963	134	380	1
145964	134	381	1
145965	134	382	1
145966	134	383	1
145967	134	384	1
145968	134	385	1
145969	134	386	1
145970	134	387	1
145971	134	388	1
145972	134	389	1
145973	134	390	1
145974	134	391	1
145975	134	392	1
145976	134	393	1
145977	134	394	1
145978	134	395	1
145979	134	396	1
145980	134	398	1
145981	134	399	1
145982	134	400	1
145983	134	401	1
145984	134	402	1
145985	134	403	1
145986	134	404	1
145987	134	405	1
145988	134	406	1
145989	134	407	1
145990	134	408	1
145991	134	409	1
145992	134	410	1
145993	134	411	1
145994	134	412	1
145995	134	413	1
145996	134	414	1
145997	134	415	1
145998	134	416	1
145999	134	417	1
146000	134	419	1
146001	134	421	1
146002	134	422	1
146003	134	423	1
146004	134	424	1
146005	134	425	1
146006	134	426	1
146007	134	427	1
146008	134	428	1
146009	134	429	1
